lat,lon,timestamp
,,1747727219
55.79932403564453,37.40580368041992,1747727317
55.79943084716797,37.40590286254883,1747727329
55.79948043823242,37.40598678588867,1747727333
55.80034255981445,37.40720748901367,1747727343
55.799686431884766,37.40641021728516,1747727337
55.80141830444336,37.40787124633789,1747727351
55.804649353027344,37.410133361816406,1747727377
55.80425643920898,37.40979766845703,1747727374
55.80525970458984,37.41134643554688,1747727388
55.805320739746094,37.41168975830078,1747727391
55.80533981323242,37.41205978393555,1747727394
55.805057525634766,37.4107551574707,1747727382
55.80428314208984,37.41971206665039,1747727438
55.80426788330078,37.419883728027344,1747727478
55.80422592163086,37.42043685913086,1747727484
55.80375289916992,37.42404556274414,1747727498
55.80364227294922,37.42571258544922,1747727503
55.80363845825195,37.42742156982422,1747727508
55.80470657348633,37.43497848510742,1747727531
55.80506134033203,37.44303131103516,1747727555
55.80537796020508,37.450721740722656,1747727579
55.80556869506836,37.454288482666016,1747727626
55.8057746887207,37.45585250854492,1747727633
55.8060188293457,37.45687103271485,1747727638
55.807559967041016,37.45926284790039,1747727653
55.80640411376953,37.45782470703125,1747727643
55.808868408203125,37.46075820922852,1747727666
55.809326171875,37.46175384521485,1747727673
55.809268951416016,37.46145248413086,1747727671
55.80914688110352,37.46116256713867,1747727669
55.80933380126953,37.46256637573242,1747727680
55.80831527709961,37.46598434448242,1747727767
,,1747727917
,,1747728067
,,1747728217
55.93730545043945,37.420654296875,1747728320
55.93730545043945,37.420654296875,1747728323
55.93730545043945,37.420654296875,1747728473
55.93730545043945,37.420654296875,1747728623
55.93730545043945,37.420654296875,1747728680
55.93730545043945,37.420654296875,1747728830
55.93730545043945,37.420654296875,1747728980
55.93730545043945,37.420654296875,1747729130
55.93730545043945,37.420654296875,1747729280
55.81043243408203,37.46911239624024,1747729327
55.81041717529297,37.46903610229492,1747729332
55.81044387817383,37.46939086914063,1747729352
55.81047439575195,37.46931838989258,1747729349
55.81043243408203,37.46914291381836,1747729344
55.80856704711914,37.469764709472656,1747729414
55.80844497680664,37.47006988525391,1747729430
55.80849456787109,37.46976852416992,1747729418
55.80844497680664,37.469818115234375,1747729422
55.80850601196289,37.47026443481445,1747729438
55.80846786499024,37.47021484375,1747729434
55.80854415893555,37.47032928466797,1747729455
55.80867385864258,37.47100830078125,1747729465
55.808624267578125,37.4725456237793,1747729498
55.80864334106445,37.47277069091797,1747729518
55.80864715576172,37.47516632080078,1747729536
55.80866622924805,37.47561264038086,1747729598
55.80859375,37.47625732421875,1747729606
55.80864334106445,37.47620391845703,1747729605
55.808692932128906,37.47603988647461,1747729603
55.8076400756836,37.47638320922852,1747729613
55.80869674682617,37.47575759887695,1747729600
55.80583953857422,37.47653198242188,1747729623
55.80539321899414,37.476444244384766,1747729651
55.80534744262695,37.47644805908203,1747729654
55.80301284790039,37.47677993774414,1747729680
55.8029670715332,37.47672271728516,1747729681
55.80313491821289,37.47683334350586,1747729678
55.80268478393555,37.4754638671875,1747729691
55.802734375,37.475547790527344,1747729690
55.80222702026367,37.47543716430664,1747729697
55.80240249633789,37.475372314453125,1747729695
55.80263137817383,37.47541046142578,1747729692
55.80289459228516,37.47652816772461,1747729683
55.80279922485352,37.47577667236328,1747729688
55.80183792114258,37.477386474609375,1747729709
55.80215072631836,37.47551345825195,1747729698
55.80203628540039,37.475730895996094,1747729700
55.80192184448242,37.47702026367188,1747729707
55.79906463623047,37.482852935791016,1747729801
55.79819107055664,37.48439407348633,1747729811
55.79515838623047,37.49018478393555,1747729893
55.79375076293945,37.49288558959961,1747729921
55.79369354248047,37.49295425415039,1747729922
55.79349899291992,37.49302291870117,1747729926
55.7935905456543,37.49303436279297,1747729924
55.791969299316406,37.490665435791016,1747729947
55.79263305664063,37.49185562133789,1747729940
55.79024505615234,37.48815536499024,1747729962
55.79093170166016,37.48917770385742,1747729956
55.78868865966797,37.48554229736328,1747729977
55.787967681884766,37.48423385620117,1747729982
55.78951644897461,37.48707962036133,1747729968
55.78640365600586,37.48264694213867,1747729994
55.78725051879883,37.48329544067383,1747729988
55.78206253051758,37.48061752319336,1747730028
55.78054428100586,37.479488372802734,1747730038
55.77625274658203,37.4776611328125,1747730063
55.77573776245117,37.47739028930664,1747730067
55.77355194091797,37.47636795043945,1747730079
55.76953506469727,37.47441482543945,1747730103
55.76859664916992,37.47368240356445,1747730109
55.76497268676758,37.46913528442383,1747730133
55.76315307617188,37.46747970581055,1747730145
55.764068603515625,37.468223571777344,1747730139
55.76178741455078,37.46663284301758,1747730157
55.75812149047852,37.46453094482422,1747730206
55.7574462890625,37.4635009765625,1747730216
55.754913330078125,37.45895385742188,1747730248
55.75419998168945,37.45801544189453,1747730256
55.75235366821289,37.45580673217773,1747730272
55.751834869384766,37.45500564575195,1747730276
55.75130462646485,37.45351028442383,1747730282
55.749542236328125,37.44604110717773,1747730310
55.74868392944336,37.44191360473633,1747730326
55.74892044067383,37.44347381591797,1747730320
55.74889755249024,37.438758850097656,1747730336
55.74867630004883,37.44033432006836,1747730331
55.750091552734375,37.43281936645508,1747730357
55.74997329711914,37.43361282348633,1747730354
55.74992752075195,37.4307861328125,1747730366
55.75005722045898,37.4314079284668,1747730363
55.74933242797852,37.429344177246094,1747730374
55.7486457824707,37.42806625366211,1747730381
55.74709701538086,37.42555618286133,1747730397
55.74609756469727,37.423919677734375,1747730407
55.745059967041016,37.4223861694336,1747730417
55.74518966674805,37.42255783081055,1747730415
55.74361038208008,37.42055892944336,1747730429
55.74422073364258,37.42170333862305,1747730421
55.7431640625,37.41971206665039,1747730436
55.7427864074707,37.41874313354492,1747730444
55.742671966552734,37.4185791015625,1747730459
55.74276351928711,37.41844940185547,1747730464
55.74271011352539,37.41852188110352,1747730462
55.742862701416016,37.41831588745117,1747730469
55.74291229248047,37.41831207275391,1747730474
55.74297332763672,37.4183235168457,1747730491
55.74292755126953,37.418235778808594,1747730497
55.7428092956543,37.418094635009766,1747730500
55.74127578735352,37.4165153503418,1747730520
55.74029922485352,37.415130615234375,1747730537
55.74028778076172,37.41489791870117,1747730555
55.73883056640625,37.41299057006836,1747730582
55.73809051513672,37.41189193725586,1747730592
55.73737716674805,37.41065216064453,1747730601
55.73663330078125,37.40950775146485,1747730609
55.73575210571289,37.40818405151367,1747730637
55.73553085327149,37.40795135498047,1747730644
55.7347297668457,37.40694808959961,1747730662
55.73479080200195,37.40709686279297,1747730658
55.73395538330078,37.40576553344727,1747730731
55.7337760925293,37.40563201904297,1747730733
55.7309684753418,37.4055290222168,1747730752
55.7327995300293,37.40557098388672,1747730741
55.729957580566406,37.40535354614258,1747730758
55.72893142700195,37.40536880493164,1747730764
55.72769546508789,37.40544509887695,1747730781
55.72781753540039,37.40550994873047,1747730772
55.72678756713867,37.405521392822266,1747730796
55.72649383544922,37.40536117553711,1747730798
55.7274055480957,37.40558242797852,1747730791
55.72606658935547,37.4048957824707,1747730801
55.72544479370117,37.403438568115234,1747730807
55.72452545166016,37.40073776245117,1747730820
55.72441864013672,37.40040969848633,1747730841
55.72371292114258,37.40006256103516,1747730861
55.72384262084961,37.40003204345703,1747730859
55.72405624389648,37.400089263916016,1747730855
55.722267150878906,37.4007568359375,1747730879
55.722782135009766,37.40081405639648,1747730873
55.722503662109375,37.40084457397461,1747730876
55.71927261352539,37.40140151977539,1747730904
55.71772003173828,37.40169143676758,1747730919
55.71750259399414,37.40169906616211,1747730925
55.71754837036133,37.4017333984375,1747730955
55.71749877929688,37.40170669555664,1747730980
55.716552734375,37.40190887451172,1747730995
55.71648788452149,37.40190505981445,1747730996
55.71602630615234,37.40047454833984,1747731006
55.7164306640625,37.4018669128418,1747730997
55.71553421020508,37.397945404052734,1747731017
55.71444320678711,37.39013671875,1747731046
55.71397018432617,37.38632583618164,1747731059
55.713966369628906,37.38386154174805,1747731076
55.71375274658203,37.38414764404297,1747731072
55.71383666992188,37.38396453857422,1747731074
55.71374130249024,37.3846549987793,1747731068
55.714115142822266,37.38387298583984,1747731078
55.7137336730957,37.3843879699707,1747731070
55.71378707885742,37.3840446472168,1747731073
55.7143669128418,37.38421249389648,1747731083
